Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
2297 rgb/1311868243.180098.png 0.910507 -0.0132786 0.386667 0.14596 -1.91057 -0.220404 0.625934
2298 rgb/1311868243.211968.png 0.910343 -0.0125605 0.388189 0.14297 -1.90876 -0.219734 0.6228
2299 rgb/1311868243.248114.png 0.910298 -0.0116508 0.388855 0.141524 -1.90804 -0.218905 0.619086
2300 rgb/1311868243.280037.png 0.910565 -0.0103889 0.388147 0.14184 -1.90661 -0.218606 0.616296
2301 rgb/1311868243.312010.png 0.911674 -0.00940551 0.385717 0.141414 -1.90693 -0.218369 0.61224
2302 rgb/1311868243.348087.png 0.913473 -0.00946003 0.382091 0.139638 -1.90362 -0.216365 0.609444
2303 rgb/1311868243.411942.png 0.91618 -0.00961912 0.378468 0.131523 -1.8979 -0.21142 0.599829
2304 rgb/1311868243.448204.png 0.916798 -0.0110282 0.378493 0.12695 -1.89282 -0.208657 0.595645
2305 rgb/1311868243.480135.png 0.916735 -0.0114856 0.379744 0.123586 -1.89074 -0.206886 0.589922
2306 rgb/1311868243.548097.png 0.918 -0.0132991 0.37843 0.117916 -1.88985 -0.204161 0.577627
2307 rgb/1311868243.580031.png 0.920133 -0.0143533 0.374111 0.114913 -1.88959 -0.201661 0.571651
2308 rgb/1311868243.611954.png 0.923183 -0.0163678 0.367507 0.11144 -1.89008 -0.19836 0.564024
2309 rgb/1311868243.648052.png 0.92643 -0.0198318 0.360008 0.108367 -1.88703 -0.193318 0.55596
2310 rgb/1311868243.680036.png 0.929061 -0.0234768 0.353745 0.105697 -1.88219 -0.188721 0.54862
2311 rgb/1311868243.712048.png 0.930972 -0.0276799 0.349586 0.101629 -1.87733 -0.183835 0.54108
2312 rgb/1311868243.747912.png 0.93215 -0.0321823 0.347537 0.0963949 -1.87292 -0.177813 0.532723
2313 rgb/1311868243.779970.png 0.932424 -0.0361167 0.347123 0.0938163 -1.86783 -0.173762 0.52353
2314 rgb/1311868243.811933.png 0.932117 -0.0387202 0.347308 0.0951254 -1.86516 -0.169753 0.514249
2315 rgb/1311868243.848171.png 0.932011 -0.0410162 0.346757 0.0971989 -1.86214 -0.167017 0.507379
2316 rgb/1311868243.880069.png 0.932983 -0.0430543 0.344128 0.0963255 -1.86003 -0.16469 0.500236
2317 rgb/1311868243.912060.png 0.934759 -0.044956 0.339749 0.0937535 -1.85959 -0.161349 0.492369
2318 rgb/1311868243.948200.png 0.936831 -0.0463384 0.334434 0.0914731 -1.85815 -0.157665 0.485311
2319 rgb/1311868243.979984.png 0.939154 -0.0475055 0.328295 0.0892717 -1.85701 -0.152751 0.477562
2320 rgb/1311868244.012101.png 0.941248 -0.0487805 0.322783 0.0865875 -1.85404 -0.148132 0.471163
2321 rgb/1311868244.048067.png 0.942794 -0.0493152 0.318717 0.0844993 -1.85174 -0.143242 0.466333
2322 rgb/1311868244.080141.png 0.944107 -0.04758 0.315338 0.0835098 -1.84796 -0.137577 0.461784
2323 rgb/1311868244.112211.png 0.945268 -0.0447249 0.312684 0.0819255 -1.84615 -0.13279 0.456034
2324 rgb/1311868244.148092.png 0.946286 -0.0427757 0.310604 0.0790709 -1.8454 -0.126529 0.449136
2325 rgb/1311868244.212047.png 0.947703 -0.0392362 0.308621 0.0713212 -1.84333 -0.11451 0.436779
2326 rgb/1311868244.248025.png 0.948583 -0.0391784 0.306473 0.0688735 -1.84452 -0.107834 0.431403
2327 rgb/1311868244.312192.png 0.952096 -0.0443981 0.296103 0.0622764 -1.84872 -0.0945723 0.416656
2328 rgb/1311868244.348251.png 0.953635 -0.0486069 0.290473 0.0621076 -1.83804 -0.0870527 0.415709
2329 rgb/1311868244.380022.png 0.953734 -0.0499142 0.289804 0.0626725 -1.8321 -0.0829552 0.416101
2330 rgb/1311868244.412124.png 0.953273 -0.0496893 0.291382 0.0625428 -1.83238 -0.0752964 0.409433
2331 rgb/1311868244.448220.png 0.952255 -0.0500548 0.294573 0.0628239 -1.82792 -0.0691725 0.4083
2332 rgb/1311868244.480101.png 0.951155 -0.0488055 0.298225 0.063237 -1.82775 -0.0652042 0.402203
2333 rgb/1311868244.512251.png 0.950502 -0.0483166 0.30049 0.0626946 -1.82784 -0.0600927 0.395846
2334 rgb/1311868244.548269.png 0.95018 -0.0481254 0.301851 0.0611639 -1.82646 -0.0554367 0.39224
2335 rgb/1311868244.580149.png 0.950043 -0.0473723 0.302438 0.0609811 -1.82942 -0.0506547 0.384778
2336 rgb/1311868244.612250.png 0.95058 -0.0484181 0.300407 0.0618231 -1.82497 -0.0468165 0.380932
2337 rgb/1311868244.648157.png 0.951741 -0.048232 0.296974 0.0606885 -1.82465 -0.0416649 0.374913
2338 rgb/1311868244.712115.png 0.953182 -0.0507556 0.291983 0.0602258 -1.81481 -0.0259202 0.369957
2339 rgb/1311868244.748285.png 0.952211 -0.0494202 0.294656 0.0635982 -1.80969 -0.018984 0.371341
2340 rgb/1311868244.780046.png 0.950795 -0.0480135 0.298627 0.0672358 -1.80701 -0.0143529 0.367533
2341 rgb/1311868244.812104.png 0.949265 -0.0488363 0.302259 0.0718602 -1.80466 -0.0104246 0.363027
2342 rgb/1311868244.848096.png 0.947872 -0.0495719 0.305644 0.0753501 -1.79581 -0.00710885 0.364614
2343 rgb/1311868244.880436.png 0.946684 -0.0496743 0.309159 0.0758735 -1.79391 -0.00440015 0.359285
2344 rgb/1311868244.912189.png 0.945799 -0.0517289 0.311676 0.0752342 -1.79066 -0.00021358 0.356157
2345 rgb/1311868244.948056.png 0.945181 -0.0536062 0.313522 0.0740047 -1.78524 0.00309107 0.355388
2346 rgb/1311868244.980073.png 0.94451 -0.0558133 0.315398 0.0729712 -1.78509 0.00557706 0.35135
2347 rgb/1311868245.012295.png 0.944165 -0.059656 0.315961 0.0719439 -1.78093 0.00981781 0.349269
2348 rgb/1311868245.048320.png 0.944092 -0.0630409 0.315837 0.0705471 -1.77279 0.0140164 0.350561
2349 rgb/1311868245.080152.png 0.94382 -0.0635502 0.317094 0.0680553 -1.76565 0.0179627 0.353409
2350 rgb/1311868245.112252.png 0.943253 -0.0630952 0.319196 0.0664864 -1.76225 0.0221672 0.351006
2351 rgb/1311868245.148152.png 0.941981 -0.0624337 0.322998 0.0667876 -1.7561 0.0256474 0.352485
2352 rgb/1311868245.179920.png 0.940902 -0.0602935 0.326644 0.0662236 -1.74944 0.0271368 0.35245
2353 rgb/1311868245.212180.png 0.940678 -0.0574562 0.328063 0.0649071 -1.74872 0.0293118 0.349411
2354 rgb/1311868245.248256.png 0.941465 -0.0551413 0.326209 0.0648483 -1.75081 0.0315584 0.345962
2355 rgb/1311868245.280237.png 0.943504 -0.0538135 0.320558 0.0645082 -1.74405 0.0343212 0.344868
2356 rgb/1311868245.312188.png 0.945513 -0.052178 0.315239 0.0626217 -1.73816 0.0354428 0.341665
2357 rgb/1311868245.348205.png 0.946873 -0.0504746 0.311759 0.0608581 -1.73123 0.0380512 0.340956
2358 rgb/1311868245.380074.png 0.947797 -0.047529 0.309884 0.0583703 -1.72423 0.0409414 0.337965
2359 rgb/1311868245.412242.png 0.948676 -0.0460145 0.307914 0.0556777 -1.7206 0.041753 0.330718
2360 rgb/1311868245.448230.png 0.949515 -0.0449187 0.305625 0.0548677 -1.71503 0.0438909 0.328186
2361 rgb/1311868245.480081.png 0.950593 -0.0417247 0.302665 0.0551426 -1.70736 0.0465682 0.325928
2362 rgb/1311868245.512280.png 0.952139 -0.0385293 0.298196 0.0551415 -1.70532 0.0481774 0.31833
2363 rgb/1311868245.548216.png 0.95408 -0.0374753 0.292311 0.0537991 -1.69766 0.0521555 0.314308
2364 rgb/1311868245.580262.png 0.95534 -0.0356482 0.288826 0.0514533 -1.69299 0.0564599 0.310912
2365 rgb/1311868245.612262.png 0.955498 -0.035289 0.288391 0.0512191 -1.69095 0.0613483 0.30445
2366 rgb/1311868245.648241.png 0.954398 -0.0365071 0.291359 0.0539989 -1.68645 0.0659003 0.302685
2367 rgb/1311868245.680250.png 0.952979 -0.0371019 0.295192 0.0577019 -1.67904 0.0693519 0.301323
2368 rgb/1311868245.716121.png 0.95169 -0.0360291 0.298526 0.0623179 -1.67537 0.0724992 0.299195
2369 rgb/1311868245.748208.png 0.951281 -0.0349554 0.298709 0.0680408 -1.67275 0.0756755 0.294067
2370 rgb/1311868245.780177.png 0.952009 -0.0346983 0.295353 0.0724905 -1.66808 0.0784475 0.288331
2371 rgb/1311868245.816257.png 0.95333 -0.0349875 0.290434 0.0748381 -1.66211 0.0828106 0.284539
2372 rgb/1311868245.848193.png 0.954441 -0.0356201 0.28612 0.0769656 -1.65802 0.0866332 0.278481
2373 rgb/1311868245.880182.png 0.955355 -0.0376321 0.282496 0.0780396 -1.65245 0.091384 0.274091
2374 rgb/1311868245.916227.png 0.955796 -0.0399292 0.280791 0.0776475 -1.64619 0.0957451 0.270962
2375 rgb/1311868245.948179.png 0.956047 -0.0419143 0.279957 0.0765175 -1.64056 0.0990598 0.265801
2376 rgb/1311868245.980265.png 0.95649 -0.0454812 0.278356 0.0747681 -1.63693 0.103092 0.257128
2377 rgb/1311868246.016098.png 0.957136 -0.0501818 0.276088 0.0718522 -1.62656 0.103256 0.2514
2378 rgb/1311868246.048196.png 0.957563 -0.054074 0.274974 0.0674635 -1.62781 0.106428 0.244666
2379 rgb/1311868246.080289.png 0.958041 -0.0582818 0.273265 0.0640423 -1.62756 0.109059 0.241631
2380 rgb/1311868246.116229.png 0.958564 -0.0611456 0.271174 0.0624134 -1.62727 0.112976 0.236415
2381 rgb/1311868246.148198.png 0.959385 -0.0636227 0.267806 0.0618551 -1.62632 0.117059 0.22954
2382 rgb/1311868246.180201.png 0.960231 -0.066471 0.264286 0.0608725 -1.62213 0.122266 0.221683
2383 rgb/1311868246.216086.png 0.960263 -0.0682701 0.264039 0.0594355 -1.62067 0.12558 0.217649
2384 rgb/1311868246.248127.png 0.960047 -0.0692396 0.264371 0.0603137 -1.61796 0.128237 0.209069
2385 rgb/1311868246.280157.png 0.959651 -0.069802 0.265768 0.0598151 -1.61772 0.132058 0.202079
2386 rgb/1311868246.316184.png 0.959222 -0.0706631 0.267514 0.0578866 -1.61805 0.13625 0.19558
2387 rgb/1311868246.348101.png 0.959034 -0.0705295 0.268513 0.0565077 -1.62025 0.140529 0.18902
2388 rgb/1311868246.380220.png 0.959483 -0.0718091 0.266757 0.0555957 -1.62161 0.143594 0.178487
2389 rgb/1311868246.416139.png 0.95988 -0.0735369 0.265029 0.0547373 -1.6235 0.148393 0.171244
2390 rgb/1311868246.448298.png 0.959914 -0.0750193 0.264505 0.0546706 -1.62419 0.153828 0.164936
2391 rgb/1311868246.480362.png 0.959558 -0.0763978 0.265303 0.0551328 -1.62529 0.158898 0.157321
2392 rgb/1311868246.516170.png 0.959065 -0.0776685 0.266621 0.0555714 -1.62523 0.16479 0.151991
2393 rgb/1311868246.548357.png 0.958738 -0.0787706 0.267419 0.0558452 -1.62716 0.16898 0.144528
2394 rgb/1311868246.580161.png 0.958593 -0.0816784 0.267079 0.0557705 -1.62483 0.17114 0.137442
2395 rgb/1311868246.616068.png 0.957942 -0.083505 0.268831 0.05583 -1.62612 0.174325 0.132144
2396 rgb/1311868246.648250.png 0.957184 -0.0844934 0.270968 0.0570031 -1.62987 0.178201 0.126134
2397 rgb/1311868246.680335.png 0.956659 -0.0869682 0.271604 0.0590344 -1.63061 0.181247 0.11916
2398 rgb/1311868246.716264.png 0.956107 -0.0876354 0.272876 0.0610936 -1.62813 0.186155 0.11631
2399 rgb/1311868246.748855.png 0.955569 -0.08761 0.274515 0.0621982 -1.62935 0.190573 0.109345
2400 rgb/1311868246.780364.png 0.95529 -0.0884573 0.275314 0.061737 -1.62738 0.193999 0.103794
2401 rgb/1311868246.816180.png 0.955086 -0.0886046 0.276343 0.0600794 -1.62546 0.197548 0.0978833
2402 rgb/1311868246.848370.png 0.954525 -0.0887287 0.278359 0.0595005 -1.62775 0.200628 0.0918787
2403 rgb/1311868246.880261.png 0.953774 -0.0884268 0.280717 0.0608856 -1.62904 0.203478 0.087708
2404 rgb/1311868246.916243.png 0.953331 -0.0875104 0.28218 0.0623802 -1.62731 0.207032 0.0831039
2405 rgb/1311868246.948199.png 0.953036 -0.0867128 0.283415 0.0623886 -1.62651 0.209265 0.0779311
2406 rgb/1311868246.980258.png 0.952631 -0.0863539 0.285081 0.0614825 -1.62625 0.211432 0.0746179
2407 rgb/1311868247.016214.png 0.95189 -0.0856447 0.287538 0.0625088 -1.62776 0.213133 0.0710054
2408 rgb/1311868247.048425.png 0.951215 -0.085232 0.289433 0.0645553 -1.62433 0.214487 0.0679025
2409 rgb/1311868247.080182.png 0.950543 -0.0849014 0.291481 0.0656734 -1.62217 0.214271 0.0655263
2410 rgb/1311868247.116311.png 0.949862 -0.0843381 0.293513 0.0671801 -1.62009 0.213105 0.0651694
2411 rgb/1311868247.148430.png 0.949483 -0.0834926 0.294641 0.06865 -1.62001 0.212527 0.0633564
2412 rgb/1311868247.180293.png 0.949653 -0.0838071 0.2939 0.0690798 -1.61551 0.210465 0.0635147
2413 rgb/1311868247.216432.png 0.950217 -0.0832028 0.292395 0.0684413 -1.61192 0.209834 0.0609015
2414 rgb/1311868247.248170.png 0.950554 -0.0825768 0.291576 0.068018 -1.60709 0.208245 0.0602151
2415 rgb/1311868247.280345.png 0.950532 -0.0815288 0.291725 0.0689378 -1.60566 0.205725 0.0583628
2416 rgb/1311868247.316293.png 0.950667 -0.0818967 0.291015 0.0696353 -1.60114 0.202014 0.0564851
2417 rgb/1311868247.348285.png 0.950841 -0.082315 0.290675 0.0681698 -1.59451 0.199255 0.0555526
2418 rgb/1311868247.380602.png 0.950708 -0.082188 0.291645 0.0660062 -1.59089 0.196648 0.055049
2419 rgb/1311868247.416268.png 0.950392 -0.0828066 0.292859 0.0643881 -1.58759 0.192664 0.0557668
2420 rgb/1311868247.448333.png 0.950197 -0.0827888 0.293817 0.0629151 -1.5841 0.18965 0.058075
2421 rgb/1311868247.480433.png 0.950506 -0.0833418 0.292954 0.0615266 -1.57878 0.185276 0.0588016
2422 rgb/1311868247.516146.png 0.95089 -0.0832896 0.292198 0.0592007 -1.57157 0.181463 0.0619841
2423 rgb/1311868247.548460.png 0.950982 -0.0813674 0.292538 0.0587302 -1.56921 0.178937 0.0645028
2424 rgb/1311868247.580231.png 0.951446 -0.0808122 0.291039 0.0594167 -1.56214 0.172758 0.0667107
2425 rgb/1311868247.616424.png 0.952178 -0.0785917 0.289229 0.0595109 -1.55453 0.167936 0.0684797
2426 rgb/1311868247.648229.png 0.952822 -0.0767711 0.28746 0.0601382 -1.54896 0.161433 0.0690337
2427 rgb/1311868247.680389.png 0.953282 -0.0754168 0.285929 0.061843 -1.5417 0.154628 0.0703244
2428 rgb/1311868247.716208.png 0.953859 -0.0744978 0.284011 0.0628947 -1.53297 0.14816 0.0703059
2429 rgb/1311868247.748343.png 0.954532 -0.0746979 0.281988 0.0615225 -1.52314 0.142309 0.0698994
2430 rgb/1311868247.780427.png 0.954745 -0.0747591 0.281914 0.0584027 -1.515 0.136365 0.0715649
2431 rgb/1311868247.816205.png 0.954649 -0.0752365 0.282799 0.0549911 -1.50826 0.129749 0.0719167
2432 rgb/1311868247.848368.png 0.954285 -0.0739183 0.285063 0.0512804 -1.50418 0.129005 0.0750031
2433 rgb/1311868247.880235.png 0.954004 -0.0736792 0.286495 0.0488128 -1.49735 0.123215 0.0776778
2434 rgb/1311868247.916219.png 0.953873 -0.0726049 0.287514 0.0469539 -1.49246 0.117336 0.0806843
2435 rgb/1311868247.948167.png 0.953946 -0.071543 0.287588 0.0466492 -1.48712 0.112524 0.0828734
2436 rgb/1311868247.980227.png 0.954029 -0.070106 0.28757 0.0472386 -1.48138 0.107961 0.0861338
2437 rgb/1311868248.016215.png 0.954351 -0.0689242 0.286633 0.0481679 -1.47351 0.103812 0.0871362
2438 rgb/1311868248.048245.png 0.954991 -0.0678909 0.284695 0.0484419 -1.46506 0.0987015 0.0891767
2439 rgb/1311868248.080326.png 0.956142 -0.0665919 0.281249 0.0476627 -1.45753 0.091927 0.0895662
2440 rgb/1311868248.116239.png 0.957252 -0.0662518 0.277665 0.046865 -1.45312 0.0865742 0.0911752
2441 rgb/1311868248.148302.png 0.958259 -0.067078 0.274115 0.0459985 -1.44685 0.0823973 0.092082
2442 rgb/1311868248.180377.png 0.95859 -0.0671235 0.27286 0.0464887 -1.4413 0.0784483 0.0968494
2443 rgb/1311868248.216356.png 0.959113 -0.0659852 0.270865 0.0489271 -1.43517 0.0726926 0.0961373
2444 rgb/1311868248.248345.png 0.95992 -0.0674248 0.267502 0.049644 -1.42719 0.0680065 0.0942866
2445 rgb/1311868248.280257.png 0.960424 -0.0684529 0.265785 0.0476784 -1.41915 0.0652866 0.098539
2446 rgb/1311868248.316226.png 0.960721 -0.0687062 0.265127 0.0449051 -1.41262 0.0603176 0.0985017
2447 rgb/1311868248.348315.png 0.960828 -0.0701277 0.264784 0.0423836 -1.40752 0.0580797 0.0975519
2448 rgb/1311868248.380451.png 0.960949 -0.0733045 0.263678 0.0411314 -1.39833 0.0521338 0.0987768
2449 rgb/1311868248.416340.png 0.961284 -0.0745434 0.26221 0.0404521 -1.38898 0.0481254 0.10088
2450 rgb/1311868248.448353.png 0.961753 -0.0757966 0.260149 0.0402799 -1.38475 0.0418894 0.0988749
2451 rgb/1311868248.480364.png 0.962498 -0.0782882 0.256772 0.0393767 -1.37628 0.0396434 0.101951
2452 rgb/1311868248.516261.png 0.963467 -0.0793257 0.253091 0.0373935 -1.36745 0.0344223 0.102865
2453 rgb/1311868248.548298.png 0.964503 -0.0807152 0.249041 0.0348132 -1.35908 0.029712 0.102053
2454 rgb/1311868248.580330.png 0.965447 -0.0812006 0.245648 0.0314733 -1.34956 0.0256867 0.102985
2455 rgb/1311868248.616364.png 0.966317 -0.082807 0.242182 0.0271521 -1.34024 0.0195315 0.0986124
2456 rgb/1311868248.648465.png 0.966357 -0.0858748 0.241602 0.0205711 -1.33245 0.0159114 0.0998112
2457 rgb/1311868248.680356.png 0.965659 -0.0870849 0.244406 0.0141306 -1.32694 0.0107515 0.101058
2458 rgb/1311868248.716495.png 0.965341 -0.0897548 0.244957 0.00841206 -1.32197 0.00401747 0.0938464
2459 rgb/1311868248.748482.png 0.965108 -0.0948797 0.244065 0.00339069 -1.31586 -0.000554404 0.0940683
2460 rgb/1311868248.780288.png 0.965405 -0.0976188 0.241818 0.00138561 -1.31155 -0.00694853 0.0943998
2461 rgb/1311868248.816469.png 0.966574 -0.101036 0.235669 0.00110361 -1.30412 -0.0130045 0.0896379
2462 rgb/1311868248.848299.png 0.967649 -0.104467 0.229681 0.00169498 -1.29545 -0.0179974 0.0885809
2463 rgb/1311868248.880380.png 0.968569 -0.106373 0.224855 0.00357628 -1.28543 -0.0238156 0.0880129
2464 rgb/1311868248.916530.png 0.96889 -0.106933 0.223179 0.00476632 -1.27596 -0.0277665 0.0866634
2465 rgb/1311868248.948257.png 0.968247 -0.106234 0.226272 0.00516692 -1.26864 -0.0318722 0.0866454
2466 rgb/1311868248.980371.png 0.967464 -0.1054 0.229995 0.00465671 -1.25942 -0.0369829 0.0833897
2467 rgb/1311868249.016517.png 0.966486 -0.105121 0.234225 0.00287342 -1.25098 -0.0410871 0.0830283
2468 rgb/1311868249.048258.png 0.965672 -0.104007 0.238058 0.00139498 -1.24413 -0.0472061 0.0809209
2469 rgb/1311868249.080657.png 0.965122 -0.104107 0.240241 0.000918857 -1.23904 -0.0510617 0.0775327
2470 rgb/1311868249.116343.png 0.964595 -0.106375 0.241358 0.00137759 -1.23106 -0.0565022 0.0784856
2471 rgb/1311868249.148549.png 0.964354 -0.107593 0.241781 0.00137865 -1.22334 -0.061019 0.0776157
2472 rgb/1311868249.180476.png 0.964107 -0.108881 0.242193 -0.000129712 -1.21721 -0.0631052 0.0767473
2473 rgb/1311868249.216410.png 0.963609 -0.109108 0.244066 -0.000721564 -1.21185 -0.0654066 0.0802543
2474 rgb/1311868249.248249.png 0.963443 -0.107507 0.245426 0.00033091 -1.206 -0.0699461 0.0797499
2475 rgb/1311868249.280715.png 0.963461 -0.106845 0.245647 0.000319749 -1.20161 -0.0736675 0.0799368
2476 rgb/1311868249.316586.png 0.963559 -0.105663 0.24577 -0.000739952 -1.19805 -0.0764702 0.0817126
2477 rgb/1311868249.348357.png 0.963801 -0.103671 0.245668 -0.00149119 -1.19442 -0.0810834 0.0828613
2478 rgb/1311868249.380649.png 0.963978 -0.102201 0.24559 -0.0015553 -1.19182 -0.0861451 0.083562
2479 rgb/1311868249.416459.png 0.964136 -0.100891 0.245511 -0.00159401 -1.18876 -0.0910899 0.0852748
2480 rgb/1311868249.448316.png 0.964259 -0.0989083 0.245832 -0.00158118 -1.1865 -0.0956934 0.0883066
2481 rgb/1311868249.480373.png 0.96434 -0.0968707 0.246327 -0.0016753 -1.18402 -0.101092 0.0899023
2482 rgb/1311868249.516272.png 0.964001 -0.0948965 0.248394 -0.00347772 -1.1819 -0.105548 0.0930879
2483 rgb/1311868249.548294.png 0.963725 -0.0911046 0.250819 -0.00624948 -1.17768 -0.108161 0.0959275
2484 rgb/1311868249.580331.png 0.963445 -0.0883668 0.252798 -0.0084837 -1.17533 -0.113995 0.0977961
2485 rgb/1311868249.616312.png 0.963384 -0.086195 0.253773 -0.00865769 -1.17322 -0.119806 0.100076
2486 rgb/1311868249.648364.png 0.963579 -0.0849592 0.253487 -0.00746469 -1.17052 -0.124923 0.102659
2487 rgb/1311868249.680685.png 0.963839 -0.0857586 0.252226 -0.0074921 -1.16789 -0.130889 0.105568
2488 rgb/1311868249.716340.png 0.963993 -0.0872252 0.251135 -0.00735622 -1.1661 -0.136282 0.109001
2489 rgb/1311868249.748334.png 0.963986 -0.088338 0.250806 -0.00617171 -1.16212 -0.141093 0.114699
2490 rgb/1311868249.780683.png 0.963971 -0.0879613 0.251015 -0.00543179 -1.15828 -0.148039 0.11946
2491 rgb/1311868249.816620.png 0.963737 -0.0876068 0.252008 -0.00651391 -1.15509 -0.154325 0.124571
2492 rgb/1311868249.848322.png 0.963488 -0.0861516 0.253428 -0.00763503 -1.15124 -0.161017 0.129563
2493 rgb/1311868249.880507.png 0.963162 -0.084424 0.255248 -0.0073284 -1.14789 -0.169078 0.134289
2494 rgb/1311868249.916563.png 0.96296 -0.0823609 0.256698 -0.00675336 -1.14449 -0.175298 0.138443
2495 rgb/1311868249.948306.png 0.962677 -0.080545 0.258344 -0.0061847 -1.14177 -0.183457 0.14359
2496 rgb/1311868249.980348.png 0.962523 -0.0778191 0.259738 -0.00663228 -1.13949 -0.19086 0.1485
2497 rgb/1311868250.016358.png 0.962297 -0.0755479 0.261207 -0.00787672 -1.13757 -0.197881 0.152664
2498 rgb/1311868250.048559.png 0.961955 -0.0739952 0.26288 -0.00874652 -1.1358 -0.205416 0.157274
2499 rgb/1311868250.080466.png 0.9616 -0.072721 0.264494 -0.00972506 -1.13504 -0.213143 0.162789
2500 rgb/1311868250.116495.png 0.961359 -0.0713921 0.265622 -0.0122887 -1.13323 -0.221074 0.167894
2501 rgb/1311868250.148589.png 0.961247 -0.0697345 0.266375 -0.014139 -1.1323 -0.226746 0.172289
2502 rgb/1311868250.180457.png 0.961634 -0.0683163 0.265382 -0.0134156 -1.1304 -0.231673 0.177913
2503 rgb/1311868250.216361.png 0.962314 -0.067256 0.26325 -0.0119358 -1.1292 -0.237714 0.183448
2504 rgb/1311868250.248624.png 0.962995 -0.0671376 0.260806 -0.0112741 -1.12756 -0.244782 0.188994
2505 rgb/1311868250.280374.png 0.963487 -0.0660284 0.259272 -0.0112022 -1.12571 -0.252392 0.193987
2506 rgb/1311868250.316452.png 0.96402 -0.0637466 0.257929 -0.0094475 -1.12442 -0.258379 0.197265
2507 rgb/1311868250.348963.png 0.964452 -0.0618415 0.256807 -0.00855692 -1.12309 -0.263448 0.200572
2508 rgb/1311868250.380598.png 0.96458 -0.0607874 0.256517 -0.0101716 -1.12173 -0.270345 0.204362
2509 rgb/1311868250.416431.png 0.964573 -0.0592347 0.256807 -0.0124318 -1.12074 -0.275799 0.207471
2510 rgb/1311868250.448319.png 0.964613 -0.0579966 0.256916 -0.0129192 -1.11998 -0.280971 0.211399
2511 rgb/1311868250.480450.png 0.96474 -0.0571149 0.256564 -0.0143101 -1.11991 -0.286975 0.214938
2512 rgb/1311868250.516364.png 0.964918 -0.0568551 0.255755 -0.017447 -1.11968 -0.291393 0.218873
2513 rgb/1311868250.548715.png 0.965686 -0.0566539 0.252944 -0.0165868 -1.12033 -0.295617 0.222816
2514 rgb/1311868250.580440.png 0.966878 -0.0568338 0.24854 -0.012652 -1.11964 -0.301549 0.225909
2515 rgb/1311868250.616408.png 0.96782 -0.0569189 0.244951 -0.00993785 -1.1172 -0.308809 0.228165
2516 rgb/1311868250.648757.png 0.968253 -0.0561886 0.243373 -0.0106659 -1.11491 -0.31512 0.229633
2517 rgb/1311868250.680503.png 0.968045 -0.0547479 0.244449 -0.0122723 -1.11408 -0.321409 0.23144
2518 rgb/1311868250.716511.png 0.967688 -0.0521877 0.24642 -0.0121715 -1.1157 -0.326327 0.23358
2519 rgb/1311868250.748430.png 0.967614 -0.0499249 0.247149 -0.0127362 -1.11758 -0.330528 0.235638
2520 rgb/1311868250.780601.png 0.967839 -0.0486218 0.246391 -0.0151336 -1.11872 -0.334128 0.23718
2521 rgb/1311868250.816420.png 0.968131 -0.0474392 0.245363 -0.0168641 -1.11894 -0.339682 0.239406
2522 rgb/1311868250.848395.png 0.968486 -0.0440253 0.2445 -0.0182072 -1.1193 -0.34188 0.23987
2523 rgb/1311868250.880463.png 0.968617 -0.0422408 0.2442 -0.0194227 -1.11947 -0.343207 0.239503
2524 rgb/1311868250.916361.png 0.968395 -0.0421598 0.244964 -0.0209956 -1.11923 -0.348654 0.240617
2525 rgb/1311868250.948745.png 0.967925 -0.0398696 0.246886 -0.0243684 -1.1211 -0.355085 0.24241
2526 rgb/1311868250.980502.png 0.967802 -0.0347459 0.247691 -0.0285685 -1.1257 -0.351334 0.24227
2527 rgb/1311868251.016390.png 0.968096 -0.0335744 0.246287 -0.0319326 -1.12878 -0.349448 0.243232
2528 rgb/1311868251.048640.png 0.968854 -0.0336385 0.242951 -0.0343528 -1.12963 -0.348298 0.242719
2529 rgb/1311868251.080543.png 0.969672 -0.0349141 0.239318 -0.0354736 -1.12862 -0.346959 0.241784
2530 rgb/1311868251.116502.png 0.970155 -0.0364703 0.237199 -0.0349269 -1.12675 -0.348033 0.240509
2531 rgb/1311868251.148411.png 0.970309 -0.0365141 0.236771 -0.0334763 -1.12413 -0.347595 0.238014
2532 rgb/1311868251.180611.png 0.969892 -0.0374594 0.238327 -0.0334906 -1.12287 -0.348071 0.236227
2533 rgb/1311868251.216444.png 0.96924 -0.038015 0.240641 -0.0351481 -1.12166 -0.347361 0.234697
2534 rgb/1311868251.248388.png 0.9686 -0.0385655 0.242779 -0.037412 -1.12098 -0.343676 0.232976
2535 rgb/1311868251.280411.png 0.968057 -0.0405496 0.244218 -0.039906 -1.12016 -0.34264 0.232108
2536 rgb/1311868251.316903.png 0.967816 -0.041295 0.244647 -0.0422875 -1.11907 -0.339437 0.229907
2537 rgb/1311868251.348494.png 0.967657 -0.0422462 0.245088 -0.0424538 -1.11696 -0.336033 0.226886
2538 rgb/1311868251.380800.png 0.96752 -0.0429289 0.245776 -0.0408846 -1.11421 -0.333386 0.224299
2539 rgb/1311868251.416874.png 0.967437 -0.0435848 0.246075 -0.0403488 -1.11166 -0.330955 0.222342
2540 rgb/1311868251.448794.png 0.967533 -0.0437561 0.245538 -0.0411283 -1.10914 -0.328546 0.218749
